id,created_at,text,retweet_count,favorite_count,media_count,url_count,Party,Sentiment
1002113525433749504,2018-05-31 09:04:17,jodel thi one wa ferri stand right get thi way think best,0,1,0,1,NA,0
1001968302871195648,2018-05-30 23:27:13,good morn tallinn tallinn spire summer morn estonia,0,4,1,0,NA,0
1001959719748210690,2018-05-30 22:53:07,untitlededitjpg tallinn spire summer photographi estonia,0,2,1,0,NA,0
1001710786916552704,2018-05-30 06:23:57,rt issywhat thi phd month today final success connect eduroam prais god w,132,0,0,0,NA,0
1001710614807539713,2018-05-30 06:23:16,ljfio whi reread hon project soon p,0,1,0,0,NA,0
1001362809026961408,2018-05-29 07:21:12,rt polnyypeset poll know know outcom would vote given chancepleas vote rt,2874,0,0,0,NA,0
999915870150258688,2018-05-25 07:31:35,murph prepar,0,0,0,1,NA,0
996798218242535426,2018-05-16 17:03:09,rt bbcphilipsim msp vote scottish parliament doe consent european union withdraw bill,218,0,0,0,NA,0
996698044790919168,2018-05-16 10:25:06,soundproof teleconfer box,0,3,1,0,NA,0
996665601019006976,2018-05-16 08:16:11,rt markzarb back laureaua last busi day erasmu teachingmobl includ learn coco toolkit mentor,1,0,0,0,NA,0
996665588339675136,2018-05-16 08:16:08,last day laureaua erasmu teach exchang beauti day beauti campu,0,4,1,0,NA,0
996448561016565760,2018-05-15 17:53:44,rt inspiredbyjb congratul fellow robertgordonuni staraward winner student deserv best,5,0,0,0,NA,0
996425790366433281,2018-05-15 16:23:15,thank rgucomput student nomin rguunion person tutor star award veri honour amp,0,8,0,1,NA,0
996424132433674240,2018-05-15 16:16:40,rt mariegop markzarb continu excel award staraward,2,0,0,0,NA,0
996423809854033920,2018-05-15 16:15:23,rt markzarb congrat wildfireon person tutor year staraward,2,0,0,0,NA,0
996411887079305216,2018-05-15 15:28:00,estonian bear tallinn estonia,0,0,0,1,NA,0
996295676530249728,2018-05-15 07:46:14,helsinki,0,0,0,1,NA,0
996295195355475970,2018-05-15 07:44:19,heavi metal helsinki streerart helsinki,0,0,0,1,NA,0
996294847710412800,2018-05-15 07:42:56,caught act helsinki streerart,0,0,0,1,NA,0
995654774409322497,2018-05-13 13:19:31,rt markzarb land gorgeou helsinki look forward teach laurea thi week erasmu teachingmobl wildfir,1,0,0,0,NA,0
995421364495507456,2018-05-12 21:52:01,blankeh rgucomput well deserv blankeh,0,1,0,0,NA,0
994812327219417088,2018-05-11 05:31:56,travel morocco spainandportug northerneurop china tourradar europamundo spinthecompass,0,0,0,1,NA,0
994010921688354816,2018-05-09 00:27:26,rawktacular also like ignor suri refer,0,0,0,0,NA,0
994010740662177792,2018-05-09 00:26:43,rawktacular yeah realli wind unionist north probabl putin fulli support,0,0,0,0,NA,0
993979711331192832,2018-05-08 22:23:25,rawktacular shut suri dont think uk song ani better,0,0,0,0,NA,0
993892685525274624,2018-05-08 16:37:36,pathet one line respons px api access paid member alreadi pay whi pay access,0,1,0,1,NA,0
993616903292760066,2018-05-07 22:21:44,incom perthshir mountain munro photographi scotland,0,2,1,0,NA,0
993616697247584258,2018-05-07 22:20:55,mountain guid perthshir mountain bordercolli colli munro photographi scotland,0,3,1,0,NA,0
993237322975105024,2018-05-06 21:13:25,dark pool photographi,0,2,1,1,NA,0
992928315953598466,2018-05-06 00:45:32,rt rguunion star award nomin staff member,6,0,1,1,NA,0
990875520622526469,2018-04-30 08:48:28,rt jamesdunphi th industri revolut take shape take step ensur robertgordonuni student flourish succeed,5,0,0,0,NA,0
990677886402203649,2018-04-29 19:43:08,lookout photographi,0,0,1,1,NA,0
990281550028828673,2018-04-28 17:28:14,escap photographi,0,2,1,1,NA,0
990281531762597888,2018-04-28 17:28:10,littlest hobo photographi,0,3,1,1,NA,0
989809792926576641,2018-04-27 10:13:39,paulpest dont worri turn back soon,0,2,1,0,NA,0
988135407488569344,2018-04-22 19:20:14,hogwart modernis photographi,0,6,1,1,NA,0
988111455735242752,2018-04-22 17:45:03,princ charli glen photographi,0,0,1,1,NA,0
986881011802935297,2018-04-19 08:15:43,codiohq ani idea thi back use codio teach difficult avail,0,0,0,0,NA,0
986329115853803520,2018-04-17 19:42:40,cloud herder photographi,0,5,1,1,NA,0
986329106475290625,2018-04-17 19:42:38,shepherd wee hous photographi,0,1,1,1,NA,0
985975709914030081,2018-04-16 20:18:22,blaven photographi,0,1,1,1,NA,0
985975694793564165,2018-04-16 20:18:18,road mountain photographi,0,6,1,1,NA,0
985787037193252864,2018-04-16 07:48:39,rt rguhack close present veri dr john isaac cours leader comput scienc rgu tell us c,5,0,0,0,NA,0
985103934565048320,2018-04-14 10:34:15,rguhack start get sir ian wood bearpit,0,0,0,0,NA,0
984909539664449537,2018-04-13 21:41:47,rt mlhack uk hacker check rguhack come april th th info found,6,0,0,0,NA,0
983453827780227073,2018-04-09 21:17:18,dark island photographi,0,4,1,1,NA,0
983453820867969024,2018-04-09 21:17:17,red skye photographi,0,0,1,1,NA,0
983453814190755843,2018-04-09 21:17:15,high road photographi,0,1,1,1,NA,0
982726522028126209,2018-04-07 21:07:15,sea skye photographi,0,0,1,1,NA,0
982716044933586944,2018-04-07 20:25:37,stare photographi,0,1,1,1,NA,0
982716035584483328,2018-04-07 20:25:35,even skye photographi,0,1,1,1,NA,0
982540443174014976,2018-04-07 08:47:51,rt rgudelta rguunion star award nomin open award open teach staff support staff across univers,4,0,0,0,NA,0
982383879234424833,2018-04-06 22:25:43,high storm photographi,0,2,1,1,NA,0
982383873484034049,2018-04-06 22:25:41,morn bay photographi,0,6,1,1,NA,0
980161674761179137,2018-03-31 19:15:28,rt marianthileon excit job opportun individu interest knowledg transfer oilandga amp construct inf,2,0,0,0,NA,0
977152655368876034,2018-03-23 11:58:42,rt rguhack rguhack back thi year go bigger better beforeregist interest,6,0,0,0,NA,0
977152594299834373,2018-03-23 11:58:27,rawktacular effect amaz onc travel back pick copi amstrad magazin,0,0,0,1,NA,0
974963757238640641,2018-03-17 11:00:48,murphi rugbi trial good breakdown hang onto ball,0,1,0,1,NA,0
973337800459288576,2018-03-12 23:19:50,last catch photographi,0,0,1,1,NA,0
971401519147962369,2018-03-07 15:05:44,rt rgucomput dr john isaac demonstr lego mindstorm robot solv scrambl rubik cube,3,0,1,0,NA,0
971401445168861185,2018-03-07 15:05:26,rt rgucomput applic program mindstorm robot collect radioact wast lego challeng workshop,5,0,0,0,NA,0
970369046775582723,2018-03-04 18:43:03,invas snow alien,0,0,0,1,NA,0
970322179526193152,2018-03-04 15:36:49,snowman,0,0,0,1,NA,0
970316140940492800,2018-03-04 15:12:50,silver line,0,0,0,1,NA,0
970309200587952128,2018-03-04 14:45:15,cheat bordercolliesofinstagram bordercolli snow,0,0,0,1,NA,0
970063307720876033,2018-03-03 22:28:10,rt plyon thing taken turn worst clydebank,7669,0,1,0,NA,0
970048768975532033,2018-03-03 21:30:23,stand snow photographi angu kirriemuir scotland,0,0,1,1,NA,0
970048523998724102,2018-03-03 21:29:25,shelter photographi angu kirriemuir hairycoo scotland,0,1,1,1,NA,0
970047919268286464,2018-03-03 21:27:01,attent photographi scotland angu,0,4,1,0,NA,0
970007808728068096,2018-03-03 18:47:38,pal,0,0,0,1,NA,0
970007059352772608,2018-03-03 18:44:39,monster attack colliesofinstagram bordercolliesofinstagram,0,0,0,1,NA,0
970006347122200578,2018-03-03 18:41:49,roll colliesofinstagram murphi snow,0,0,0,1,NA,0
969505254835408896,2018-03-02 09:30:39,wander return catsofinstagram snow kirriemuir angu,0,0,0,1,NA,0
969340653065900032,2018-03-01 22:36:35,snow dog,0,2,0,1,NA,0
967898945845448707,2018-02-25 23:07:46,blankeh oh fix btw,0,1,0,0,NA,0
967898751967879168,2018-02-25 23:06:59,blankeh heroku wasnt good thought wa app crash didnt restart safefor,0,2,0,0,NA,0
967862013367025665,2018-02-25 20:41:00,blankeh funni threat man beaker ha complet stop post uniqu tweet,0,1,0,0,NA,0
967849509068959744,2018-02-25 19:51:19,want win vodafoneireland ball b teamofu,0,0,0,0,NA,0
967812540532129793,2018-02-25 17:24:25,think blankeh scare tweet ill chang code work repli,0,1,0,0,NA,0
967169963671900160,2018-02-23 22:51:03,rt daraobriain say never meet hero wrong,2227,0,1,0,NA,0
967162536574570496,2018-02-23 22:21:32,isitok cant letter word scotland,0,1,0,1,NA,0
967102100676202496,2018-02-23 18:21:23,snow field photographi,1,2,1,1,NA,0
966012506841014272,2018-02-20 18:11:43,rt markzarb home great workshop luckenwald action shot wildfireon awesom educ htt,1,0,0,0,NA,0
965896972401086465,2018-02-20 10:32:38,tiergarden berlin fernsehturm,0,0,0,1,NA,0
965896390151999489,2018-02-20 10:30:19,alexanderplatz alexanderplatz berlin,0,0,0,1,NA,0
965895939553681409,2018-02-20 10:28:32,tini berlin berlin fernsehturm,0,0,0,1,NA,0
965894897747333120,2018-02-20 10:24:23,berlin berlin germani,0,0,0,1,NA,0
965890092362620928,2018-02-20 10:05:18,berlin,0,0,0,1,NA,0
964959545742315527,2018-02-17 20:27:38,wander photographi,0,3,1,1,NA,0
964959536552513536,2018-02-17 20:27:36,herd photographi,0,1,1,1,NA,0
963581797241114624,2018-02-14 01:12:57,travel japan india mexico peru bolivia tourradar bamba experi authenticadventur,0,0,0,1,NA,0
963330125927501824,2018-02-13 08:32:54,rt rgudelta rgucomput futur develop degre show allow undergradu postgradu student showcas rang proj,4,0,0,0,NA,0
962748368622637058,2018-02-11 18:01:12,relax even photographi,0,9,1,0,NA,0
958079923310288897,2018-01-29 20:50:28,fortress photographi,0,4,1,0,NA,0
958079912291852289,2018-01-29 20:50:26,storm keep photographi,0,3,1,0,NA,0
958079903521497088,2018-01-29 20:50:23,great fortress photographi,0,3,1,0,NA,0
958079894877081601,2018-01-29 20:50:21,dark rock photographi,0,2,1,0,NA,0
958079880842883072,2018-01-29 20:50:18,cage photographi,0,1,1,0,NA,0
957023247123537920,2018-01-26 22:51:37,rt thelastleg david tennant say everyth go alright ish thelastleg,1123,0,1,0,NA,0
957017179467206656,2018-01-26 22:27:30,isitok easiest way crash websit mention thelastleg,0,0,0,1,NA,0
955581710359519232,2018-01-22 23:23:28,blankeh work done,0,1,1,0,NA,0
955580385810960385,2018-01-22 23:18:12,blankeh haha leet follow anymor,0,1,0,0,NA,0
955579756367491073,2018-01-22 23:15:42,rt rgucomput placement take ask student tell,1,0,0,1,NA,0
951358823998074881,2018-01-11 07:43:13,lefkousi glen etiv near glen coe west coast,0,1,0,0,NA,0
951211974712614915,2018-01-10 21:59:42,young king photographi,0,8,1,0,NA,0
949393345662480384,2018-01-05 21:33:07,murder,0,4,0,1,NA,0
949307607981969408,2018-01-05 15:52:25,achray mirror photographi,0,4,1,0,NA,0
949071318527463425,2018-01-05 00:13:29,long way photographi,0,4,1,0,NA,0
949071310143066113,2018-01-05 00:13:27,winter summit photographi,0,1,1,0,NA,0
949071299334336517,2018-01-05 00:13:25,king castl photographi,0,4,1,0,NA,0
948994997352849410,2018-01-04 19:10:13,mountain dog bordercolli bordercolliesofinstagram mountain,0,0,0,1,NA,0
948994747993030656,2018-01-04 19:09:14,majest colli pose bordercolli bordercolliesofinstagram,0,0,0,1,NA,0
947280467522408448,2017-12-31 01:37:17,lost snow photographi,0,2,1,0,NA,0
947241077211369472,2017-12-30 23:00:46,fairi mountain sunset photographi,0,1,1,0,NA,0
946309791978278912,2017-12-28 09:20:10,rt sarahedo present peopl learn js find right array method mean search doc one method time made,2153,0,0,0,NA,0
943283521854103552,2017-12-20 00:54:51,want win scotchio sticker set enter win,0,0,0,1,NA,0
943283267775680515,2017-12-20 00:53:51,excit learn scotchio,0,0,0,1,NA,0
943163942926540800,2017-12-19 16:59:41,rt robertgordonuni team research rgu complet studi movement evacu readi scottish tourism site,10,0,0,0,NA,0
941686109138014208,2017-12-15 15:07:18,dxfalcon,0,0,0,0,NA,0
939023790314418177,2017-12-08 06:48:12,rt wire ever seen robot backflip thi one,273,0,1,1,NA,0
938539429282631681,2017-12-06 22:43:31,pisaac perhap nextoffici respond,0,0,0,0,NA,0
938539256687091712,2017-12-06 22:42:50,rt marscurios mar may name god war weird thing arent cannonbal theyr pebbl round mm concr,3861,0,0,0,NA,0
938188450179829760,2017-12-05 23:28:51,rt nicolasturgeon thi could moment opposit soft brexitremain tori forc differ less damag approach ke,5438,0,0,0,NA,0
937260657229082624,2017-12-03 10:02:08,rt ljfio impress team effort localhackday blankeh wildfireon zalagw cc githubeduc mlhack,3,0,0,0,NA,0
937260594520084480,2017-12-03 10:01:53,rt rguc two team rgu localhackday hour remain rgucomput mlhack githubeduc nescolleg dundeeangu,3,0,0,0,NA,0
936726937942351872,2017-12-01 22:41:20,keep snow photographi,0,2,1,0,NA,0
936726931948613632,2017-12-01 22:41:18,follow stream photographi,0,1,1,0,NA,0
936726924856123392,2017-12-01 22:41:17,water shepherd photographi,1,5,1,0,NA,0
936596120523935744,2017-12-01 14:01:30,ljfio appl hi like,0,0,0,0,NA,0
935680140306247680,2017-11-29 01:21:44,rt rguc run mlh local hack day rgu thi decemb ndrt let hacker friend know come along hacksign,6,0,0,0,NA,0
933347204835704832,2017-11-22 14:51:29,rt carolineluca auster choic four word tori dont want see befor budget pleas rt let fill peo,2496,0,0,0,NA,0
933055343466336261,2017-11-21 19:31:43,uk parliament repeal govern decis exclud anim sentienc eu withdraw bill via ukchang,0,0,0,1,NA,0
931663609473748992,2017-11-17 23:21:28,scotrail christma surpris left platform knew wa leav,0,1,0,0,NA,0
931662878435872768,2017-11-17 23:18:34,dear scotrail would pain tell peopl aberdeen platform last train leav,1,1,0,0,NA,0
930943758518181893,2017-11-15 23:41:02,rt fridhkleberg subtl indic may coup news anchor suddenli thi guy tell total coup,16447,0,0,0,NA,0
930408954328477696,2017-11-14 12:15:55,day bennachi,0,0,0,1,NA,0
930124435503435778,2017-11-13 17:25:20,rt rguc success weekend teamrguwel done team quackathon win edesix prizehug congratul,5,0,0,0,NA,0
929322148556169216,2017-11-11 12:17:20,rt patrickharvi last year ive encount dismay increas hostil toward white peac poppi fals claim,890,0,0,0,NA,0
929321730279116805,2017-11-11 12:15:41,rt rguc teamrgu quackathon good luck everyon particip,4,0,0,0,NA,0
929107268179775491,2017-11-10 22:03:29,great rannoch photographi,0,0,1,0,NA,0
929104748405559297,2017-11-10 21:53:28,pano edit edit edit photographi,0,0,1,0,NA,0
927909674233581568,2017-11-07 14:44:40,ljfio best excus avoid cloud class,0,1,0,0,NA,0
927284952395284482,2017-11-05 21:22:15,shepherd photographi,0,1,1,0,NA,0
927276325861318656,2017-11-05 20:47:58,hi glen photographi,0,7,1,0,NA,0
927276317585928192,2017-11-05 20:47:56,next adventur photographi,0,2,1,0,NA,0
926579261401714694,2017-11-03 22:38:05,rt thegreenparti young peopl deserv say futur polici affect rt agre vote,1152,0,0,0,NA,0
926452441587093504,2017-11-03 14:14:09,laika year anniversari,0,5,1,0,NA,0
924469662187966464,2017-10-29 02:55:17,rt drthomasz intern observethemoon night explor lunar land site w thi neat map amp get outsid look,440,0,0,0,NA,0
924410926454931456,2017-10-28 23:01:54,needl ee photographi,0,1,1,0,NA,0
924410913821806592,2017-10-28 23:01:51,seaton sunset photographi,1,0,1,0,NA,0
923597304615067651,2017-10-26 17:08:51,rt scotchio wizardri thi found credit learn thi unsourc,4,0,0,1,NA,0
923596788761841665,2017-10-26 17:06:48,rt scottkelbi head lightroom classic user quick question survey recent lr chang,13,0,0,0,NA,0
923596316856475648,2017-10-26 17:04:56,ljfio also ever latex document look like wa transport,0,0,0,0,NA,0
922178200653922306,2017-10-22 19:09:50,storm photographi,0,0,1,0,NA,0
922178194610032641,2017-10-22 19:09:49,light paint photographi,0,2,1,0,NA,0
922178187961839616,2017-10-22 19:09:47,storm warn photographi,0,1,1,0,NA,0
922178179359494144,2017-10-22 19:09:45,even run photographi,0,3,1,0,NA,0
922178172879364096,2017-10-22 19:09:44,famou landown photographi,0,0,1,0,NA,0
921494248972840960,2017-10-20 21:52:04,realdonaldtrump thelastleg sendanauberginetotrump,0,1,0,0,NA,0
920754150354358273,2017-10-18 20:51:10,joeybtait good realli interest hear explain rather tri work differ document,0,1,0,0,NA,0
920560497845555200,2017-10-18 08:01:40,earli start first day senior fellowship cours,0,3,0,0,NA,0
920217680140996609,2017-10-17 09:19:26,traffic chao angu flight ground across scotland ophelia opheliastorm,2,2,1,0,NA,0
920013465317756929,2017-10-16 19:47:57,caught red hand photographi,0,3,1,0,NA,0
919990897529499649,2017-10-16 18:18:17,rt nevisport competit win ruffwearuk aira jacket dog worth follow rt amp like enter via,226,0,0,0,NA,0
919990554028662784,2017-10-16 18:16:55,rt thescotsman storm ophelia aberdeen shroud dark befor pm,59,0,1,1,NA,0
919640584767311872,2017-10-15 19:06:16,lizzytait conversationuk waterfront start look great rest citi centr look bit n,0,1,0,1,NA,0
919639448060559360,2017-10-15 19:01:45,two cross photographi,0,0,1,0,NA,0
919639440498229249,2017-10-15 19:01:43,silveri yad photographi,0,0,1,0,NA,0
919639433854574593,2017-10-15 19:01:41,fall photographi,0,0,1,0,NA,0
919639426501873665,2017-10-15 19:01:40,swirl braan photographi,0,0,1,0,NA,0
919639418910191616,2017-10-15 19:01:38,maspi autumn photographi,0,0,1,0,NA,0
919639411066920960,2017-10-15 19:01:36,autumn fall photographi,0,2,1,0,NA,0
919132431080411136,2017-10-14 09:27:02,ljfio,0,1,1,0,NA,0
918439674355568640,2017-10-12 11:34:16,rt andylassn total sure rap battl work believ eminem presid unit state america,125677,0,0,0,NA,0
918072774014521345,2017-10-11 11:16:20,rt rguc hack raspberri pi cybersecur lab rguopenday rgucomput,3,0,1,0,NA,0
918072679906926592,2017-10-11 11:15:58,rt rguc great talk placement experi rgu student sophi hayn tiffani young rguopenday rgucomput,1,0,0,0,NA,0
917866473984577543,2017-10-10 21:36:35,hillsid view photographi,0,3,1,0,NA,0
917650807536914432,2017-10-10 07:19:36,rt scotchio new free written cours live need know javascript concept codebeast updat week,19,0,0,0,NA,0
916209133908611072,2017-10-06 07:50:54,rt scotchio javascript design pattern know devanp javascript,30,0,0,1,NA,0
914221400969408512,2017-09-30 20:12:22,hide photographi autumntreesleavesrednaturefallorangeanimalgreenwoodforrestscotlandwoodsr squirr,0,1,0,1,NA,0
914221384074743809,2017-09-30 20:12:18,brave photographi autumntreesleavesrednaturefallorangeanimalgreenwoodforrestscotlandwoodsr squirrel,0,3,0,1,NA,0
914221371420495872,2017-09-30 20:12:15,close knit commun photographi autumntreesleavesrednaturefallorangegreenwoodforrestscotlandwoodsmush,0,2,0,1,NA,0
913821714227908608,2017-09-29 17:44:09,lynsay tri onc adult realis hous could put massiv scaletrix track,0,1,0,0,NA,0
912409843402772481,2017-09-25 20:13:53,osian fall photographi autumnforestfallwhitegreenlong exposurerapidswoodwaterwaterfallscotlandperth,0,1,0,1,NA,0
912409830492602368,2017-09-25 20:13:50,renov project photographi autumntreesredforestfallorangegreenwoodfairyscotlandwoodstoadstoolmushr,0,0,0,1,NA,0
912409819738513408,2017-09-25 20:13:47,mountain hous photographi autumntreesredforestfallorangegreenwoodfairyscotlandwoodstoadstoolmushroom,0,0,0,1,NA,0
