id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Classification2
1097658201787445248,2019-02-19 00:44:43,"""The state rail authority has spent more than $5 billion acquiring and destroying hundreds of properties but not ye… https://t.co/Wa8p1AzWpi",19,26,0,1,Democratic,Republican
1097549101275574275,2019-02-18 17:31:11,Happy #PresidentsDay 🇺🇸 🇺🇸 https://t.co/cNT8UqHIkZ,14,29,1,0,Democratic,Democratic
1096900538942119936,2019-02-16 22:34:02,RT @vfong: Assemblyman Vince Fong requests independent audit look into DMV spending https://t.co/XGNdRt2baK,23,0,0,1,Non-Aligned,Non-Aligned
1096894321909846017,2019-02-16 22:09:20,WATCH ➡️ @AsmVinceFong on @FoxBusiness calls out Governor @GavinNewsom’s High-Speed Rail bait-and-switch #CAHSR https://t.co/Ljhs3yheS2,23,33,1,0,Democratic,Democratic
1096837182378074112,2019-02-16 18:22:17,Happening now: Chairman Brulte briefing delegates and party candidates on party functions. https://t.co/ZlQaKVYKfp,1,13,1,0,Non-Aligned,Republican
1096576213282254848,2019-02-16 01:05:17,"“I welcome the Governor’s efforts to prevent devastating wildfires, invest in our schools, and address our homeless… https://t.co/JgenCFyYUp",7,10,0,1,Democratic,Democratic
1096575426003034112,2019-02-16 01:02:09,RT @TomLackey36: Lackey introduces new bill to assist with registration fees https://t.co/b5yIeapsT5 via @SCVSignal,3,0,0,1,Non-Aligned,Non-Aligned
1096469926930305024,2019-02-15 18:02:56,"RT @ScottWilkCA: Today is Susan B. Anthony Day. While women's rights have come a long way, there is a lot more to be done.  #womensrights #…",6,0,0,0,Non-Aligned,Democratic
1096205169719599104,2019-02-15 00:30:53,@IanCalderon https://t.co/PnMHcvdtmW,0,1,1,0,Non-Aligned,Non-Aligned
1096204767464837120,2019-02-15 00:29:17,@_Mike_Sharif We love it when Capitol staffers engage in political activity while at work.,0,0,0,0,Non-Aligned,Democratic
1096183095282282496,2019-02-14 23:03:10,RT @AssemblyGOP: Assembly Republicans Ask @GavinNewsom to Justify Scaled-Back High-Speed Rail Project. Follow the link to read the letter:…,10,0,0,0,Non-Aligned,Non-Aligned
1096169557616513025,2019-02-14 22:09:23,"You have had years to come up with a solution, but you thought banning drinking straws was a bigger priority. And n… https://t.co/aKP6iRmqtG",26,64,0,1,Non-Aligned,Non-Aligned
1096138164610027520,2019-02-14 20:04:38,What’s fake about using a budget surplus to pay for clean drinking water? And you haven’t used your power to fix th… https://t.co/qtu7X0l9lm,1,15,0,1,Democratic,Democratic
1096126396810723328,2019-02-14 19:17:52,"Thanks for asking! You could start w/ the $21 billion budget surplus.

Instead of crying crocodile tears over a fun… https://t.co/vvcy1mfMOW",14,32,0,1,Non-Aligned,Democratic
1096107555166785537,2019-02-14 18:03:00,"Dear California,

Roses are red,
Water is blue,
Let's go ahead
&amp; tax that too!

Love,
Governor Newsom… https://t.co/WlGdFDF7et",93,188,0,1,Democratic,Democratic
1095844894562672640,2019-02-14 00:39:17,RT @YatesDCIA: Honored to join @seanspicer and Rep. @Liz_Cheney in keynoting the @CAGOP convention events on Feb 23. Tickets here: https://…,10,0,0,0,Non-Aligned,Republican
1095814975203864577,2019-02-13 22:40:24,RT @GOPLeader: Just now → Republicans and Democrats voted together with one voice to condemn anti-Semitism in all forms.,3258,0,0,0,Non-Aligned,Non-Aligned
1095781183680524288,2019-02-13 20:26:07,"This week, @SenKamalaHarris received the 4 Pinocchio treatment from the @washingtonpost for a nonsensical claim abo… https://t.co/IezSFFFRAJ",17,28,0,1,Non-Aligned,Republican
1095760866127953920,2019-02-13 19:05:23,ICYMI: Assembly Republican Leader @MarieWaldron75 responds to Gov. Newsom's State of the State Address --&gt;… https://t.co/wfLOs9Vtdg,12,21,0,1,Democratic,Republican
1095746404335513600,2019-02-13 18:07:55,RT @SenatorPatBates: This is another example of why the DMV should not be automatically registering voters. The DMV needs to get back to ba…,20,0,0,0,Non-Aligned,Non-Aligned
1095740154197626881,2019-02-13 17:43:05,"RT @AssemblyGOP: California used to embody the American dream. Now, a majority of #Millennials can't afford to live in the golden state. #C…",13,0,0,0,Democratic,Democratic
1095739392872742913,2019-02-13 17:40:03,RT @CoalitionPLA: Thank you @mariewaldron75 for making sure the crisis in the community for Californians with IDD is brought to light.  Dev…,12,0,0,0,Non-Aligned,Non-Aligned
1095486086380306432,2019-02-13 00:53:30,"Senate Republican Leader @SenatorPatBates response to Gov. @GavinNewsom's #CASOTS 
--&gt; https://t.co/IqgTq5UMZd https://t.co/5PDvyk3bdy",9,15,1,1,Democratic,Democratic
1095479858556153856,2019-02-13 00:28:45,"RT @asmMelendez: The State of the State Address was today. Some good things, some not so good. I appreciate that the tone was more upbeat a…",14,0,0,0,Non-Aligned,Democratic
1095458234385584128,2019-02-12 23:02:50,"RT @AssemblyGOP: Read @AD26Mathis response to the State of the State. 
“The California Constitution guarantees everyone the right to clean…",11,0,0,0,Democratic,Democratic
1095444160192995328,2019-02-12 22:06:54,RT @SenatorPatBates: Here's my response to Governor @GavinNewsom's State of the State address: https://t.co/wuq6rUUjsO.,10,0,0,1,Democratic,Democratic
1095435781043175424,2019-02-12 21:33:37,RT @GOPLeader: I look forward to working w/ Governor Newsom and federal officials in the coming weeks to best mitigate what has already bee…,114,0,0,0,Non-Aligned,Democratic
1095424366085427200,2019-02-12 20:48:15,"RT @SenatorMoorlach: MOORLACH UPDATE — 2019 State of the State — February 12, 2019 https://t.co/3CB793i0sG https://t.co/q8OzkQZyOu",4,0,1,1,Non-Aligned,Democratic
1095412460087959557,2019-02-12 20:00:56,.@AsmVinceFong believes it’s time to get back to the basics and focus on the concerns of every day Californians ⬇️… https://t.co/ZF8upAf5TE,6,12,0,1,Democratic,Non-Aligned
1095409831668723712,2019-02-12 19:50:30,"Thank you, @GavinNewsom, for mentioning @realDonaldTrump attention on the high costs of prescription drugs. This IS… https://t.co/iE8EGb460E",2,11,0,1,Republican,Republican
1095408319294926848,2019-02-12 19:44:29,".@GavinNewsom brags about suing Huntington Beach over housing requirements, but hasn't mentioned the state giving M… https://t.co/dnnLwZ4SOF",48,79,0,1,Non-Aligned,Republican
1095407342496051201,2019-02-12 19:40:36,Alzheimer's is a tragic disease. Thank you @GavinNewsom and @mariashriver for focusing on it. #casots,2,7,0,0,Non-Aligned,Republican
1095406685340893184,2019-02-12 19:38:00,".@GavinNewsom just appointed @Mayor_Steinberg to fight homelessness in the state. 

Ironically, on their way to… https://t.co/HLj84H1Vfx",22,48,0,1,Democratic,Democratic
1095404954661969920,2019-02-12 19:31:07,.@GavinNewsom and @CA_Dem finally admitting that @JerryBrownGov absurd projects are impractical and a waste of mone… https://t.co/FQCqqTE7VO,3,11,0,1,Non-Aligned,Non-Aligned
1095403942916190208,2019-02-12 19:27:06,"Sorry, @GavinNewsom, but billions have ALREADY been wasted on high-speed rail

Abandoning this project, which is bi… https://t.co/Wc3d3J5hOt",14,46,0,1,Non-Aligned,Non-Aligned
1095402327530336256,2019-02-12 19:20:41,"It's disappointing to hear @GavinNewsom describe the enforcement of laws at the border as ""political theatre."" The… https://t.co/qDuAK21KPl",5,13,0,1,Republican,Republican
1095389786720763904,2019-02-12 18:30:51,"Instead of just blindly opposing @POTUS in his first #CASOTS, Gov. @GavinNewsom should instead focus on real CA iss… https://t.co/vCC333UHWG",25,60,0,1,Non-Aligned,Democratic
1095377143788257280,2019-02-12 17:40:36,Happy Birthday to President Abraham Lincoln! https://t.co/3nhfYuAvXg,12,31,1,0,Democratic,Democratic
1095374428484001792,2019-02-12 17:29:49,"RT @JimPatterson559: This is how the DMV operates - deny, downplay and hope everyone forgets just how frustrated they were. Thanks to socia…",37,0,0,0,Non-Aligned,Non-Aligned
1095106032718639105,2019-02-11 23:43:18,"RT @CapitolAlert: 150,000 Californians who paid for driver’s licenses aren’t getting them yet https://t.co/imRyVWfFeI",8,0,0,1,Non-Aligned,Non-Aligned
1095064066622611456,2019-02-11 20:56:33,.@GOPLeader Kevin McCarthy promises action against Ilhan Omar &amp; Rashida Tlaib --&gt; “If they do not take action I thi… https://t.co/0VvhrcUsES,48,94,0,1,Democratic,Republican
1095043408190566400,2019-02-11 19:34:28,RT @realDonaldTrump: https://t.co/LpR2JkYLcW,23152,0,1,0,Republican,Republican
1095041479288905728,2019-02-11 19:26:48,.@MayorOfLa Eric Garcetti was too busy getting his corndog fix in Iowa to notice the rodent infestation and corrupt… https://t.co/foxwUob8ON,3,2,0,1,Non-Aligned,Democratic
1095039461690228737,2019-02-11 19:18:47,"RT @GOPLeader: In the face of Democrats' abdication of leadership, Republicans will take action this week to ensure the House speaks out ag…",1393,0,0,0,Non-Aligned,Republican
1095021749773582336,2019-02-11 18:08:24,"@CA_Dem .@CA_Dem spent years raising state taxes to some of the highest in the nation:
- Highest transportation cos… https://t.co/Exj7r9lllW",0,1,0,1,Democratic,Republican
1095017510066212864,2019-02-11 17:51:33,RT @MarieWaldron75: Water is a fundamental right and that should be reflected in our budget priorities. We don't need more taxes like the W…,13,0,0,0,Non-Aligned,Non-Aligned
1093632969099468800,2019-02-07 22:09:53,RT @AssemblyGOP: We demand a top-to-bottom audit of the @CA_DMV #AuditTheDMV https://t.co/FuOTCoBL6j,8,0,1,0,Non-Aligned,Democratic
1093622934281863168,2019-02-07 21:30:00,"Another day, another report of errors at the DMV.

Democrats in Sacramento need to stop playing politics and start… https://t.co/PYmacv5X7X",31,32,0,1,Democratic,Republican
1093589850136047616,2019-02-07 19:18:32,RT @JimPatterson559: The DMV is more interested in making excuses than making changes. I will keep the pressure on until they get it right.…,17,0,0,0,Non-Aligned,Non-Aligned
1093585399971078144,2019-02-07 19:00:51,"Convention is coming quickly (Feb. 22-24) – early bird pricing for tickets ends at 5 p.m. tonight!

Tickets are goi… https://t.co/pjX0i1B1eH",11,10,0,1,Non-Aligned,Non-Aligned
1093576180085665792,2019-02-07 18:24:13,February is #BlackHistoryMonth! Let's celebrate the trailblazers who prevailed over injustice throughout our nation… https://t.co/RJjDcWVdq6,3,3,0,1,Democratic,Democratic
1093572192858648576,2019-02-07 18:08:23,RT @CapitolAlert: More errors at the DMV: Thousands of customers can’t get licenses after paying early https://t.co/bziOnLpVKW,17,0,0,1,Non-Aligned,Non-Aligned
1093229195633647616,2019-02-06 19:25:26,"Happy 108th Birthday, President Reagan! https://t.co/0x6E5PgplU",19,43,1,0,Democratic,Republican
1092930492645556224,2019-02-05 23:38:29,"RT @AsmStevenChoi68: Wishing all those who are celebrating the #LunarNewYear a year of good health, hope and happiness! https://t.co/HacKa3…",2,0,0,0,Non-Aligned,Democratic
1092930418326659072,2019-02-05 23:38:12,"RT @CASenatorJim: Happy Lunar New Year! Many Asian American families will gather to celebrate the New Year. I wish them a happy, healthy an…",3,0,0,0,Non-Aligned,Non-Aligned
1092847073555230720,2019-02-05 18:07:01,We have already announced three phenomenal events for our rapidly-approaching CAGOP convention this month in Sacram… https://t.co/U7KEXj3g4V,35,87,0,1,Non-Aligned,Republican
1092839431323566080,2019-02-05 17:36:39,RT @TylerDiep: I’m very happy to be home for the #LunarNewYear celebration with my community. 15 more minutes until the 1st Day of the 🐷! h…,11,0,0,0,Non-Aligned,Non-Aligned
1091079782912032769,2019-01-31 21:04:26,RT @JimPatterson559: They knew DMV’s Motor Voter wasn’t ready but the man in charge of elections pushed forward. Thousands had party affili…,26,0,0,0,Democratic,Democratic
1090308600520556544,2019-01-29 18:00:01,"RT @AssemblyGOP: Human Trafficking is happening in communities across California. 
""California is better than that...We must stand against…",38,0,0,0,Democratic,Democratic
1089986169960509441,2019-01-28 20:38:48,"RT @CALmatters: Assembly Republicans will introduce legislation intended to provide greater data privacy protections, including a measure t…",11,0,0,0,Non-Aligned,Non-Aligned
1088579457609216001,2019-01-24 23:29:02,".@RPSDC Chair @TonyKrvaric on Asm. @BMaienschein becoming a Democrat: ""Brian Maienschein has shown himself to be th… https://t.co/zHPD0vSmB4",5,10,0,1,Republican,Non-Aligned
1088525746308431872,2019-01-24 19:55:36,".@AssemblyGOP Leader Waldron Statement on @BMaienschein Leaving the Party:
“While Brian is enjoying the perks of hi… https://t.co/4CE2DkEYhv",11,25,0,1,Democratic,Republican
1087439947219460096,2019-01-21 20:01:01,"Keep the dream alive.
#MLKDay #MLK2019 https://t.co/lSOaVfst3G",10,25,1,0,Non-Aligned,Democratic
1086457745627205632,2019-01-19 02:58:06,RT @seanspicer: True!   Register here https://t.co/sWcTvTnX8W cc @CAGOP https://t.co/cLM07uASDr,28,0,0,2,Non-Aligned,Republican
1086413635553918976,2019-01-19 00:02:49,RT @AssemblyGOP: Vietnamese immigrants have unequivocally contributed to the culture and diversity of our state. Today the Assembly unanimo…,11,0,0,0,Non-Aligned,Non-Aligned
1086027479968493568,2019-01-17 22:28:23,"This is a reminder registration for the CAGOP 2019 Organizing Convention is now open and spots are going fast!
The… https://t.co/qPlmVnVYGy",7,8,0,1,Non-Aligned,Non-Aligned
1085598027941740550,2019-01-16 18:01:53,Congratulations to Senator @ShannonGroveCA on her election to become the next Republican leader in the California S… https://t.co/HMlWuBcZTq,6,31,0,1,Democratic,Democratic
1085235774033846272,2019-01-15 18:02:25,CONVENTION NEWS: U.S. Congresswoman Liz Cheney of Wyoming will deliver a lunchtime address at the CAGOP Spring 2019… https://t.co/O7HsOB9VuV,10,21,0,1,Non-Aligned,Republican
1084913222358974464,2019-01-14 20:40:43,"RT @GOPLeader: Let me be clear––Rep. King’s language is reckless, wrong, and has no place in society. As @HouseGOP leader I will not let th…",3756,0,0,0,Democratic,Democratic
1083853602534248449,2019-01-11 22:30:10,"RT @AssemblyGOP: Last night, newly sworn in Officer Natalie Corona of the Davis Police Department was killed in the line of duty. Our thoug…",5,0,0,0,Non-Aligned,Non-Aligned
1083805017625190401,2019-01-11 19:17:06,RT @JayObernolte: Today I gave my response to the gov.'s budget. Good: increased $ of early childhood education &amp; his commitment to improve…,6,0,0,0,Non-Aligned,Democratic
1083802407799160832,2019-01-11 19:06:44,Registration for the California Republican Party Spring 2019 Organizing Convention is now open! The convention will… https://t.co/u3WhuolRSs,11,17,0,1,Democratic,Democratic
1083787688958820352,2019-01-11 18:08:15,"RT @L2ChangCA: Human trafficking is the fastest growing criminal enterprise of the 21st century. It’s happening right here –in LA, OC, &amp; SB…",16,0,0,0,Non-Aligned,Republican
1083088369209372677,2019-01-09 19:49:24,RT @J_GallagherAD3: A statement from @CASenatorJim and I regarding @realDonaldTrump's tweet regarding FEMA funding for CA fire victims. htt…,64,0,0,0,Democratic,Republican
1083088045983752192,2019-01-09 19:48:07,"RT @RepLaMalfa: Here is my statement in response to the President's tweet threatening to withdraw FEMA funding from California. 

Full rele…",64,0,0,0,Non-Aligned,Democratic
1083087234205605888,2019-01-09 19:44:54,RT @L2ChangCA: CA needs a comprehensive human trafficking task force &amp; study. While  local task forces have been recognized for their colla…,17,0,0,0,Non-Aligned,Democratic
1083071229332905985,2019-01-09 18:41:18,"RT @JimPatterson559: The DMV wants $40 mil more for their failed Real ID operation. Until they fix the dinosaur computer systems, we are th…",24,0,0,0,Non-Aligned,Non-Aligned
